dir,date,result,note
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq84-sep0.5-rad1.0-mass1.0-mh3-co1.5-phase0,2023-6-29-2:20:22,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq84-sep0.5-rad1.0-mass1.0-mh3-co0.5-phase90,2023-6-29-2:33:43,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co1.5-phase140,2023-6-29-3:48:16,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co1.5-phase0,2023-6-29-3:37:38,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co0.5-phase0,2023-6-29-6:45:45,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co0.5-phase45,2023-6-29-6:54:10,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co1.5-phase45,2023-6-29-7:3:3,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co1.5-phase120,2023-6-29-7:6:11,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co0.5-phase90,2023-6-29-7:3:30,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co1.5-phase140,2023-6-29-7:11:54,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co0.5-phase140,2023-6-29-7:9:5,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co1.5-phase90,2023-6-29-7:3:42,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.35-mass0.05-mh100-co0.5-phase120,2023-6-29-7:5:6,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase0,2023-6-29-10:42:18,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase45,2023-6-29-10:44:38,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase45,2023-6-29-11:4:10,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase90,2023-6-29-11:9:11,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase140,2023-6-29-11:20:15,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase90,2023-6-29-11:6:36,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase120,2023-6-29-11:11:35,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase140,2023-6-29-11:18:15,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar5000-Rstar0.8-Teq62-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase0,2023-6-29-10:36:27,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq114-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase0,2023-6-29-14:54:49,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq114-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase45,2023-6-29-14:59:40,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq114-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase90,2023-6-29-15:1:22,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq114-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase120,2023-6-29-15:3:6,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq114-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase140,2023-6-29-15:8:42,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq62-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase0,2023-6-29-15:11:31,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq62-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase45,2023-6-29-15:14:3,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq62-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase0,2023-6-29-15:10:59,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq62-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase120,2023-6-29-15:16:54,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar5000-Rstar0.8-Teq62-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase140,2023-6-29-15:17:30,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar5000-Rstar0.8-Teq114-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase0,2023-6-29-16:2:0,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar5000-Rstar0.8-Teq114-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase90,2023-6-29-16:11:36,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar5000-Rstar0.8-Teq114-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase120,2023-6-29-16:12:5,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar5000-Rstar0.8-Teq114-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase140,2023-6-29-16:13:56,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase0,2023-6-30-2:0:55,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase45,2023-6-30-2:3:58,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase90,2023-6-30-2:6:46,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co1.5-phase120,2023-6-30-2:14:48,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co0.5-phase0,2023-6-30-3:1:56,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co0.5-phase45,2023-6-30-3:5:8,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co0.5-phase90,2023-6-30-3:11:11,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co0.5-phase120,2023-6-30-3:14:34,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.35-mass0.05-mh100-co0.5-phase90,2023-6-30-3:26:39,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co1.5-phase0,2023-6-30-3:3:35,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.35-mass0.05-mh100-co0.5-phase120,2023-6-30-3:29:23,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co0.5-phase140,2023-6-30-3:20:13,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co1.5-phase90,2023-6-30-3:13:36,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co1.5-phase120,2023-6-30-3:18:25,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.9-mass5.0-mh1-co1.5-phase140,2023-6-30-3:20:31,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.54-mass0.09-mh50-co1.5-phase0,2023-6-30-4:14:46,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.54-mass0.09-mh50-co0.5-phase90,2023-6-30-4:22:4,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.54-mass0.09-mh50-co1.5-phase90,2023-6-30-4:22:13,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.54-mass0.09-mh50-co1.5-phase140,2023-6-30-4:24:39,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.8-mass0.3-mh10-co1.5-phase0,2023-6-30-4:58:39,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.8-mass0.3-mh10-co1.5-phase90,2023-6-30-5:3:8,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.8-mass0.3-mh10-co1.5-phase120,2023-6-30-5:8:14,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad1.0-mass1.0-mh3-co0.5-phase0,2023-6-30-5:39:16,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad1.0-mass1.0-mh3-co0.5-phase45,2023-6-30-5:44:39,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad1.0-mass1.0-mh3-co1.5-phase120,2023-6-30-5:47:10,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad1.0-mass1.0-mh3-co0.5-phase140,2023-6-30-5:48:5,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad1.0-mass1.0-mh3-co0.5-phase120,2023-6-30-5:47:0,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.9-mass5.0-mh1-co0.5-phase140,2023-6-30-6:19:6,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.9-mass5.0-mh1-co1.5-phase140,2023-6-30-6:20:41,FAILED,division by zero 
